Index,Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
121,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89698 : Richter, Gustav, 1838-1904; 84134 : Peiper, Rudolf, 1834-1898",,L. Annaei Senecae Tragoediae,Lipsiae,in aedibus B. G. Teubneri,1921,https://catalog.hathitrust.org/Record/007114881,1921,500 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
122,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89698 : Richter, Gustav, 1838-1904; 84134 : Peiper, Rudolf, 1834-1898",,L. Annaei Senecae Tragoediae,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/001809848,1902,500 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
123,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89460 : Hermes, Emil, 1847-1911; 84097 : Hosius, Carl, 1866-1937",,L. Annaei Senecae opera qvae svpersvnt...,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100002762,1898,,,,,Hathi Trust,Pennsylvania State University,,
124,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89459 : Gercke, Alfred, 1860-1922; 89460 : Hermes, Emil, 1847-1911; 89461 : Haase, Friedrich, 1808-1867; 89695 : Heuse, Otto, 1902-; 84097 : Hosius, Carl, 1866-1937",,L. Annaei Senecae opera qvae svpersvnt.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100227105,1898,,4 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
125,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89461 : Haase, Friedrich, 1808-1867",,L. Annaei Senecae opera qvae svpersvnt.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100639426,1893,,3 v.,,,Hathi Trust,University of California,,
126,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89459 : Gercke, Alfred, 1860-1922; 89460 : Hermes, Emil, 1847-1911; 89461 : Haase, Friedrich, 1808-1867; 84092 : Hense, Otto, 1845-1931; 84097 : Hosius, Carl, 1866-1937",,L. Annaei Senecae opera qvae svpersvnt ...,Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/003914549,1900,,4 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
127,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89461 : Haase, Friedrich, 1808-1867",,L. Annaei Senecae opera quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1887,https://catalog.hathitrust.org/Record/100836027,1887,,3 v.,,,Hathi Trust,University of Iowa,,
128,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89461 : Haase, Friedrich, 1808-1867",,L. Annaei Senecae opera quae supersunt supplementum / edidit Fr. Haase.,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/006792467,1902,191 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Indiana University,,
129,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89459 : Gercke, Alfred, 1860-1922; 89460 : Hermes, Emil, 1847-1911; 89461 : Haase, Friedrich, 1808-1867; 84092 : Hense, Otto, 1845-1931; 84097 : Hosius, Carl, 1866-1937",,L. Annaei Seneae opera qvae svpersvnt ...,Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/100835803,1900,,3 v.,,,Hathi Trust,University of Iowa,,
130,"44971 : Florus, Lucius Annaeus","89699 : Rossbach, Otto, 1858-1931",,L. Annaei Flori Epitomae libri II et P. Annii Flori fragmentum De Vergilio oratore an poeta,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/100320198,1896,272 p.,,,,Hathi Trust,Harvard University,Rome; fast; History.,
131,,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Jurisprudentiae antejustinianae quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/009407634,1879,842 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,History; Roman law; Sources.,
133,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89438 : Garrod, H. W. (Heathcote William), 1878-1960; 89459 : Gercke, Alfred, 1860-1922",,"L. Annaei Senecae opera quae supersunt. Vol. 2, L. Annaei Senecae Naturalium quaestionum: Libros VIII",Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/101696788,1907,278 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,,
134,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89459 : Gercke, Alfred, 1860-1922; 89460 : Hermes, Emil, 1847-1911; 89461 : Haase, Friedrich, 1808-1867; 84092 : Hense, Otto, 1845-1931; 84097 : Hosius, Carl, 1866-1937",,L. Annaei Senecae opera qvae svpersvnt ...,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/001769371,1898,,4 v.,,,Hathi Trust,University of Michigan,,
135,,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Ivrisprvdentiae anteivstinianae qvae svpersvnt.,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/000347413,1886,880 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,History; Roman law; Sources.,
136,"45777 : Frontinus, Sextus Julius","89694 : Gundermann, Gotthold, 1856-1921",,Ivli Frontini Strategematon libri qvattvor,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/012187589,1888,176 p.,,,,Hathi Trust,Columbia University,Early works to 1800; Military art and science,
138,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886","84104 : Kübler, Bernhard, 1859-1940; 89616 : Seckel, Emil, 1864-1924",,Iurisprudentiae anteiustinianae,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/008882710,1908,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,Roman law; Sources.,
139,,"89692 : Bremer, F. P. (Franz Peter), 1832-",,Iurisprudentiae antehadrianae quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/012158872,1896,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,History.; Roman law; Sources.,
140,"44963 : Firmicus Maternus, Julius","Sittl, Karl, 1862-1899",,Iulii Firmici Materni Mathesoes libri VIII.,Lipsiae,in aedibus B. G. Teubneri,1894,https://catalog.hathitrust.org/Record/011223935,1894,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,,
143,44669 : Commodianus,"89536 : Ludwig, Ernst, 1845-1912",,Commodiani Carmina,Lipsiae,in aedibus B. G. Teubneri,1878,https://catalog.hathitrust.org/Record/006759914,1878,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,,
144,44669 : Commodianus,"89536 : Ludwig, Ernst, 1845-1912",,Commodiani Carmina,Lipsiae,in aedibus B. G. Teubneri,1878,https://catalog.hathitrust.org/Record/006792423,1878,,2 v.,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. S. r,HathiTrust,Indiana University,,
145,44669 : Commodianus,"89536 : Ludwig, Ernst, 1845-1912",,Commodiani Carmina,Lipsiae,in aedibus B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/100737798,1877,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Chicago,,
146,70931 : Pomponius Porphyrio,"Meyer, Wilhelm, 1845-1917.",,Commentum in Horatium Flaccum.,Lipsiae,in aedibus B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/000592533,1874,393 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
148,"45701 : Caesar, Julius; 45791 : Hirtius, Aulus","84054 : Dinter, Bernard",,Commentarii cum A. Hirti aliorumque supplementis,Lipsiae,in aedibus B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/011255595,1890,,,,Bibliotheca scriptorum graecorum et romanorum teubneriana,HathiTrust,University of Minnesota,,
149,"45701 : Caesar, Julius","84054 : Dinter, Bernard",,Commentarii cum A. Hirti aliorumque supplementis.,Lipsiae,in aedibus B. G. Teubneri,1887,https://catalog.hathitrust.org/Record/100323513,1887,123 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
150,"45701 : Caesar, Julius; 45791 : Hirtius, Aulus","84190 : Wölfflin, Eduard von, 1831-1908; 84104 : Kübler, Bernhard, 1859-1940",,Commentarii cum A. Hirtii aliorumque supplementis,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/001542194,1893,,3 v.,,Bibliotheca scriptorum graecorum et romanorum teubneriana,HathiTrust,University of Michigan,,
151,"45701 : Caesar, Julius; 45791 : Hirtius, Aulus","84190: Wölfflin, Eduard von, 1831-1908; 84104 : Kübler, Bernhard, 1859-1940",,Commentarii cum A. Hirtii aliorumque supplementis,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100836159,1893,,3 v.,,Bibliotheca scriptorum graecorum et romanorum teubneriana,HathiTrust,University of Iowa,,
153,"45701 : Caesar, Julius",,,Commentarii de bello civili.,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/100480906,1886,123 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
155,"45701 : Caesar, Julius; 45791 : Hirtius, Aulus","84104 : Kübler, Bernhard, 1859-1940",,Commentarii: cum a. Hirtii aliorumque supplementis ex recensione Bernardi Kübleri.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/101826467,1893,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Illinois at Urbana-Champaign,,
159,"52594 : Namatianus, Claudius Rutilius, active 5th century",,,"Claudii Rutilii Namatiani De reditu suo, libri ii: Accedunt Hadriani Flori Apuleii Anniani Sereji alierumque saec A. V. C. X. poetarum reliquiae",Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/100026628,1870,61 p.,,"Claudii Rutilii Namatiani De reditu suo, libri ii",,HathiTrust,University of Minnesota,,
160,"52594 : Namatianus, Claudius Rutilius, active 5th century; 71917 : Annianus; 44971 : Florus, Lucius Annaeus; 45787 : Hadrian, Emperor of Rome; 44546 : Apuleius; 71947 : Septimius Serenus","84127 : Müller, Lucian, 1836-1898",,Claudii Rutilii Namatiani De reditu suo libri II.,Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/008618875,1870,61 p.,,,,HathiTrust,Harvard University,Latin poetry.,
161,"89412 : Ptolemy, active 2nd century","89548 : Boer, Ae.; 89549 : Boll, Franz, 1867-1924; 84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,Claudii Ptolemaei opera quae extant omnia ...,Lipsiae,In aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/006786409,1898,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Princeton University,,
163,"49542 : Claudianus, Claudius","89531 : Koch, Julius, 1866-",,Claudii Claudiani Carmina,Leipsig,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/012289484,1893,346 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,Pennsylvania State University,,
173,"44793 : Catullus, Gaius Valerius","84045 : Baehrens, Emil, 1848-1888",,Catulli Veronensis liber,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100853137,1893,127 p.,,,,HathiTrust,University of California,,
174,"44793 : Catullus, Gaius Valerius; 45713 : Cinna, C. Helvius; 45707 : Calvus, C. Licinius Macer; 45797 : Laevius; 45347 : Propertius, Sextus; 45417 : Tibullus","84127 : Müller, Lucian, 1836-1898",,"Catulli Tibulli, Propertii Carmina. Accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea.",Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100583842,1904,137 p.,,,,HathiTrust,University of California,,
175,"45036 : Cicero, Marcus Tullius",,,Cato maior de senectute ; Laelius de amicitia ; Paradoxa,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/100487307,1891,213 p.,,,,HathiTrust,Harvard University,,
176,"44793 : Catullus, Gaius Valerius",,,"Catulli, Tibulli, Propertii Carmina: Accedunt Laevii, Calvi, Cinnae aliorum reliquiae et Priapea",Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/100739565,1901,510 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Chicago,,
177,"44793 : Catullus, Gaius Valerius; 45713 : Cinna, C. Helvius; 45707 : Calvus, C. Licinius Macer; 45797 : Laevius; 45347 : Propertius, Sextus; 45417 : Tibullus","84127 : Müller, Lucian, 1836-1898",,"Catvlli, Tibvlli, Propertii Carmina. Accedvnt Laevii, Calvi, Cinnae, aliorvm reliqviae et Priapea.",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100323398,1892,138 p.,,,,HathiTrust,Harvard University,,
178,"45036 : Cicero, Marcus Tullius","84133 : Plasberg, Otto, 1869-1924; 89541 : Simbeck, Karl, 1882-1944",,Cato maior ; Laelius,Lipsiae,in aedibus B. G. Teubneri,1917,https://catalog.hathitrust.org/Record/100894726,1917,96 p.,,,,HathiTrust,University of California,,
179,45367 : Sallust,"84059 : Eussner, Adam, 1844-",,"Catilina, Jugurtha, ex Historiis orationes et epistulae",Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/100390327,1889,,,,Bibliotheca script. graec. et hom. teubneriana,HathiTrust,Harvard University,,
180,"44793 : Catullus, Gaius Valerius; Priapea; 45713 : Cinna, C. Helvius; 45707 : Calvus, C. Licinius Macer; 45797 : Laevius; 45347 : Propertius, Sextus; 45417 : Tibullus","84127 : Müller, Lucian, 1836-1898",,"Catvlli, Tibvlli, Propertii Carmina. Accedvnt Laevii, Calvi, Cinnae, aliorvm reliqviae et Priapea.",Lipsiae,in aedibus B. G. Teubneri,1885,https://catalog.hathitrust.org/Record/012467713,1885,138 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Cornell University,,
182,44653 : Censorinus,"89602 : Hultsch, Fridericus (Friedrich Otto), 1833-1906",,Censorini De die natali liber,Lipsiae,in aedibus B. G. Teubneri,1867,https://catalog.hathitrust.org/Record/011529958,1867,98 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],HathiTrust,Harvard University,"Calendar.; Chronology, Historical.",
184,,"Frick, Carl",,Chronica minora collegit et emendavit Carolvs Frick.,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/007964412,1892,,,,,HathiTrust,University of Wisconsin - Madison,,
185,45367 : Sallust,,,"Catilina, Iugurtha, ex historiis, orationes et epistulae.",Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/001809773,1891,146 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
186,45367 : Sallust,"84059 : Eussner, Adam, 1844-",,Catilina Iugurtha: ex historiis orationes et epistulae,Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/101850069,1900,146 p.,,Catilina Iugurtha,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,"Rome; History; Conspiracy of Catiline, 65-62 B.C.; Jugurthine War, 111-105 B.C.",
191,44649 : Cassius Felix,"84140 : Rose, Valentin, 1829-1916",,"Cassii Felicis De medicina: ex graecis logicae sectae auctoribus liber translatus, sub Artabure et Calepio consulibus (anno 447)",Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100321625,1879,260 p.,,Cassii Felicis De medicina,,HathiTrust,Harvard University,Greek and Roman.; Medicine,
193,"44793 : Catullus, Gaius Valerius",,,Carmina,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/001725173,1891,74 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Michigan,,
194,45165 : Horace,,,Carmina.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/001808612,1898,303 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Michigan,,
196,"44793 : Catullus, Gaius Valerius","84127 : Müller, Lucian, 1836-1898",,Carmina: recensuit Lucianus Mueller.,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/011223328,1903,74 p.,,Carmina,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,,
197,"49542 : Claudianus, Claudius","89531 : Koch, Julius, 1866-",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/011821395,1893,346 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Indiana University,Latin.; Laudatory poetry,
198,"45342 : Porfyrius, P. Optatianus","84127 : Müller, Lucian, 1836-1898",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/100558232,1877,76 p.,,,,HathiTrust,Harvard University,,
199,45165 : Horace,,,Carmina,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100151349,1907,390 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. [S.R.],HathiTrust,Cornell University,,
200,45165 : Horace,"84186 : Vollmer, Friedrich, 1867-1923",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100151350,1908,275 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],HathiTrust,Cornell University,,
201,45165 : Horace,"84127 : Müller, Lucian, 1836-1898",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/011665083,1897,303 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,Cornell University,,
202,"44793 : Catullus, Gaius Valerius",,,Carmina,Lipsiae,in aedibus B. G. Teubneri,1885,https://catalog.hathitrust.org/Record/001725172,1885,74 p.,,,,HathiTrust,University of Michigan,,
205,45704 : Calpurnius Flaccus,"84116 : Lehnert, Georg, 1871-",,Calpurnii Flacci Declamationes,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/100320143,1903,64 p.,,,,HathiTrust,Harvard University,"Rhetoric, Ancient.; Speeches, addresses, etc., Latin.",
211,"89732 : Caecilius, Calactinus","89558 : Ofenloch, Ernest, 1884-",,Caecilii Calactini fragmenta collegit Ernestvs Ofenloch.,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/001222666,1907,242 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Michigan,,
212,"45338 : Pliny, the Elder","89546 : Beck, J. W. (Jan Wibertus)",,C.Plinii Secundi Librorum dubii sermonis VIII reliquiae,Lipsiae,in aedibus B. G. Teubneri,1894,https://catalog.hathitrust.org/Record/100388111,1894,96 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [Scriptores romani],HathiTrust,Harvard University,Latin language; Inflection.; Orthography and spelling.,
213,"44794 : Juvencus, Caius Vettius Aquilinus","84120 : Marold, Karl",,C. Vetti Aquilini Iuvenci Libri Evangeliorum IIII.,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/006500845,1886,119 p.,,,,HathiTrust,University of California,,
215,45932 : Velleius Paterculus,"89560 : Halm, Karl, 1809-1882",,C. Vellei Paterculi ex Historiae romanae libris duobus quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1909,https://catalog.hathitrust.org/Record/100781548,1909,170 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Iowa,Rome; History,
